1	Q0	3220255	187	0.08247302	NoteES
1	Q0	2850975	188	0.0821921	NoteES
1	Q0	3897635	189	0.0821921	NoteES
1	Q0	2151063	190	0.08212128	NoteES
1	Q0	546197	191	0.08197934	NoteES
1	Q0	4297703	192	0.081928246	NoteES
1	Q0	4267584	193	0.08161362	NoteES
1	Q0	4695723	194	0.08160502	NoteES
1	Q0	3610232	195	0.081565715	NoteES
1	Q0	4076268	196	0.081491984	NoteES
1	Q0	3303169	197	0.08143232	NoteES
1	Q0	3786498	198	0.081339754	NoteES
1	Q0	3504521	199	0.081273094	NoteES
1	Q0	4006561	200	0.08116561	NoteES
1	Q0	2775030	201	0.08086993	NoteES
1	Q0	4485338	202	0.08076662	NoteES
1	Q0	3055698	203	0.08061682	NoteES
1	Q0	4021741	204	0.08047046	NoteES
1	Q0	3990340	205	0.08047046	NoteES
1	Q0	3799526	206	0.08030835	NoteES
1	Q0	4641193	207	0.080100276	NoteES
1	Q0	3697424	208	0.08007532	NoteES
1	Q0	3847137	209	0.08007482	NoteES
1	Q0	4415973	210	0.079943664	NoteES
1	Q0	4752697	211	0.07992816	NoteES
1	Q0	4189056	212	0.07958123	NoteES
1	Q0	3647276	213	0.07936468	NoteES
1	Q0	4746523	214	0.079279	NoteES
1	Q0	4275677	215	0.07925894	NoteES
1	Q0	4762551	216	0.07921077	NoteES
1	Q0	4389468	217	0.07921077	NoteES
1	Q0	4434454	218	0.07914349	NoteES
1	Q0	3069387	219	0.078951776	NoteES
1	Q0	4633533	220	0.07883338	NoteES
1	Q0	4449905	221	0.07874797	NoteES
1	Q0	2710325	222	0.07863403	NoteES
1	Q0	4389428	223	0.07859712	NoteES
1	Q0	4339132	224	0.07848454	NoteES
1	Q0	3466893	225	0.07814462	NoteES
1	Q0	2567025	226	0.077960394	NoteES
1	Q0	3568915	227	0.07787947	NoteES
1	Q0	2807856	228	0.07781689	NoteES
1	Q0	3922376	229	0.07781689	NoteES
1	Q0	3890497	230	0.077543184	NoteES
1	Q0	2978934	231	0.07750094	NoteES
1	Q0	2329728	232	0.07744269	NoteES
1	Q0	2730053	233	0.077332124	NoteES
1	Q0	1785373	234	0.07716379	NoteES
1	Q0	2190472	235	0.07708166	NoteES
1	Q0	3844348	236	0.07698722	NoteES
1	Q0	2621199	237	0.07697204	NoteES
1	Q0	3895701	238	0.07666162	NoteES
1	Q0	3751026	239	0.07656451	NoteES
1	Q0	2704295	240	0.07655598	NoteES
1	Q0	4304776	241	0.07654503	NoteES
1	Q0	2137700	242	0.07637857	NoteES
1	Q0	4768661	243	0.07626667	NoteES
1	Q0	149453	244	0.07625421	NoteES
1	Q0	1978205	245	0.07625171	NoteES
1	Q0	3372937	246	0.07594245	NoteES
1	Q0	3979669	247	0.07593853	NoteES
1	Q0	4331497	248	0.07584618	NoteES
1	Q0	4375662	249	0.07577956	NoteES
1	Q0	2824858	250	0.0757253	NoteES
1	Q0	3879301	251	0.07552763	NoteES
1	Q0	3598658	252	0.07547351	NoteES
1	Q0	3240926	253	0.07493975	NoteES
1	Q0	4691597	254	0.07473038	NoteES
1	Q0	4203693	255	0.07471387	NoteES
1	Q0	3300223	256	0.07468063	NoteES
1	Q0	4243586	257	0.07463327	NoteES
1	Q0	4541555	258	0.0745879	NoteES
1	Q0	4608091	259	0.07442206	NoteES
1	Q0	4720702	260	0.07439782	NoteES
1	Q0	4282803	261	0.0743679	NoteES
1	Q0	2975920	262	0.07433302	NoteES
1	Q0	3341582	263	0.07425666	NoteES
1	Q0	4300479	264	0.07420896	NoteES
1	Q0	3413993	265	0.074030556	NoteES
1	Q0	3974033	266	0.07389644	NoteES
1	Q0	2274890	267	0.07374608	NoteES
1	Q0	3301372	268	0.07374608	NoteES
1	Q0	4045726	269	0.07340133	NoteES
1	Q0	3681268	270	0.07321903	NoteES
1	Q0	3398864	271	0.072836004	NoteES
1	Q0	3358141	272	0.07258008	NoteES
1	Q0	2138240	273	0.07258008	NoteES
1	Q0	3661337	274	0.0723931	NoteES
1	Q0	3557005	275	0.07233696	NoteES
1	Q0	3394109	276	0.07233696	NoteES
1	Q0	3897516	277	0.0722155	NoteES
1	Q0	2980472	278	0.07221182	NoteES
1	Q0	3167752	279	0.07159221	NoteES
1	Q0	4177105	280	0.07148262	NoteES
1	Q0	4677658	281	0.07141584	NoteES
1	Q0	3032153	282	0.07141584	NoteES
1	Q0	4424966	283	0.07140471	NoteES
1	Q0	1851724	284	0.07136694	NoteES
1	Q0	3413083	285	0.07123644	NoteES
1	Q0	2940219	286	0.07121531	NoteES
1	Q0	4189340	287	0.07104511	NoteES
1	Q0	3334922	288	0.07104014	NoteES
1	Q0	3294996	289	0.07104014	NoteES
1	Q0	4210251	290	0.071010225	NoteES
1	Q0	1240935	291	0.071010225	NoteES
1	Q0	3466866	292	0.07090048	NoteES
1	Q0	2181901	293	0.070887126	NoteES
1	Q0	4194913	294	0.07084813	NoteES
1	Q0	3025927	295	0.07084218	NoteES
1	Q0	3347725	296	0.07064202	NoteES
1	Q0	3432845	297	0.07062354	NoteES
1	Q0	4774941	298	0.070505716	NoteES
1	Q0	4212130	299	0.07037319	NoteES
1	Q0	4625819	300	0.07035915	NoteES
1	Q0	3552709	301	0.07025858	NoteES
1	Q0	4056723	302	0.07011765	NoteES
1	Q0	3782717	303	0.07011765	NoteES
1	Q0	4371804	304	0.07000754	NoteES
1	Q0	4091000	305	0.06991347	NoteES
1	Q0	3042911	306	0.06988615	NoteES
1	Q0	3347826	307	0.06986228	NoteES
1	Q0	4518697	308	0.06977537	NoteES
1	Q0	4503610	309	0.06973563	NoteES
1	Q0	4108701	310	0.06973563	NoteES
1	Q0	2248631	311	0.06973563	NoteES
1	Q0	2579294	312	0.069602005	NoteES
1	Q0	3313378	313	0.06958526	NoteES
1	Q0	4605987	314	0.069549195	NoteES
1	Q0	3026331	315	0.069517314	NoteES
1	Q0	3992359	316	0.06948072	NoteES
1	Q0	3021793	317	0.0694026	NoteES
1	Q0	2267188	318	0.06938026	NoteES
1	Q0	2254394	319	0.069359384	NoteES
1	Q0	4596296	320	0.069358945	NoteES
1	Q0	3844788	321	0.06924416	NoteES
1	Q0	4613425	322	0.06924416	NoteES
1	Q0	3845695	323	0.06920067	NoteES
1	Q0	4165291	324	0.06912012	NoteES
1	Q0	3468382	325	0.06911898	NoteES
1	Q0	4356705	326	0.06909122	NoteES
1	Q0	2138744	327	0.068974674	NoteES
1	Q0	4747299	328	0.06896895	NoteES
1	Q0	4345862	329	0.06890279	NoteES
1	Q0	3663678	330	0.06888987	NoteES
1	Q0	3484614	331	0.06881232	NoteES
1	Q0	3844649	332	0.06878238	NoteES
1	Q0	3844735	333	0.06878238	NoteES
1	Q0	4602420	334	0.068764806	NoteES
1	Q0	4537903	335	0.068764806	NoteES
1	Q0	4157603	336	0.068714924	NoteES
1	Q0	4415742	337	0.068698265	NoteES
1	Q0	2734744	338	0.06862594	NoteES
1	Q0	3061953	339	0.06862245	NoteES
1	Q0	3345601	340	0.06849342	NoteES
1	Q0	4267550	341	0.06849342	NoteES
1	Q0	4735529	342	0.06842935	NoteES
1	Q0	4253792	343	0.068425484	NoteES
1	Q0	2754093	344	0.06840683	NoteES
1	Q0	3474963	345	0.06840564	NoteES
1	Q0	3942893	346	0.06840564	NoteES
1	Q0	4500299	347	0.068364024	NoteES
1	Q0	4083864	348	0.06824249	NoteES
1	Q0	3929353	349	0.06811412	NoteES
1	Q0	1473199	350	0.068003215	NoteES
1	Q0	3898041	351	0.06788406	NoteES
1	Q0	4253888	352	0.0678299	NoteES
1	Q0	2174935	353	0.067806765	NoteES
1	Q0	4539177	354	0.06769836	NoteES
1	Q0	2694779	355	0.06767752	NoteES
1	Q0	2647177	356	0.06763802	NoteES
1	Q0	3263568	357	0.06763802	NoteES
1	Q0	2668805	358	0.06758204	NoteES
1	Q0	4599491	359	0.06755363	NoteES
1	Q0	4721421	360	0.06752835	NoteES
1	Q0	3809197	361	0.06751741	NoteES
1	Q0	3484603	362	0.06736896	NoteES
1	Q0	4207106	363	0.06721713	NoteES
1	Q0	4489325	364	0.06707544	NoteES
1	Q0	4253797	365	0.06700794	NoteES
1	Q0	2034548	366	0.06697596	NoteES
1	Q0	4683287	367	0.066962756	NoteES
1	Q0	3417168	368	0.06691393	NoteES
1	Q0	3499350	369	0.06691304	NoteES
1	Q0	4364083	370	0.06683938	NoteES
1	Q0	4114325	371	0.06672738	NoteES
1	Q0	3265001	372	0.06672606	NoteES
1	Q0	4682000	373	0.06667184	NoteES
1	Q0	2582242	374	0.06667184	NoteES
1	Q0	3700784	375	0.06667184	NoteES
1	Q0	4322818	376	0.06666265	NoteES
1	Q0	3586947	377	0.06659923	NoteES
1	Q0	4590371	378	0.06657674	NoteES
1	Q0	549547	379	0.06623183	NoteES
1	Q0	4476080	380	0.06623183	NoteES
1	Q0	4746883	381	0.06621633	NoteES
1	Q0	3301700	382	0.06600897	NoteES
1	Q0	3300186	383	0.06600897	NoteES
1	Q0	3658868	384	0.06585613	NoteES
1	Q0	3904130	385	0.06582859	NoteES
1	Q0	4183494	386	0.065747716	NoteES
1	Q0	3163791	387	0.065685265	NoteES
1	Q0	4510881	388	0.06563029	NoteES
1	Q0	2706330	389	0.06559477	NoteES
1	Q0	2922310	390	0.065284014	NoteES
1	Q0	3767242	391	0.06528275	NoteES
1	Q0	3336855	392	0.06526822	NoteES
1	Q0	4161424	393	0.06526596	NoteES
1	Q0	3316146	394	0.064804144	NoteES
1	Q0	1534028	395	0.06471709	NoteES
1	Q0	3527406	396	0.06469021	NoteES
1	Q0	4362287	397	0.06465371	NoteES
1	Q0	4501103	398	0.06463943	NoteES
1	Q0	4465456	399	0.06461327	NoteES
1	Q0	3249288	400	0.06435624	NoteES
1	Q0	2984403	401	0.06434728	NoteES
1	Q0	4474537	402	0.064339004	NoteES
1	Q0	1705811	403	0.06423471	NoteES
1	Q0	3896844	404	0.06423471	NoteES
1	Q0	2139451	405	0.06423471	NoteES
1	Q0	2136862	406	0.06423471	NoteES
1	Q0	1994021	407	0.06420229	NoteES
1	Q0	3500230	408	0.064193234	NoteES
1	Q0	4207701	409	0.064175054	NoteES
1	Q0	4602795	410	0.064157166	NoteES
1	Q0	3888911	411	0.06413002	NoteES
1	Q0	4310408	412	0.064112015	NoteES
1	Q0	3627138	413	0.06406978	NoteES
1	Q0	2779409	414	0.06406665	NoteES
1	Q0	2288598	415	0.06406665	NoteES
1	Q0	4228551	416	0.06406665	NoteES
1	Q0	2944082	417	0.063946515	NoteES
1	Q0	4746340	418	0.06387738	NoteES
1	Q0	4264538	419	0.06386828	NoteES
1	Q0	3822837	420	0.063716836	NoteES
1	Q0	2139539	421	0.06364881	NoteES
1	Q0	4413361	422	0.06360482	NoteES
1	Q0	2663436	423	0.06359233	NoteES
1	Q0	2212420	424	0.0635282	NoteES
1	Q0	3578842	425	0.06351699	NoteES
1	Q0	4597760	426	0.06342878	NoteES
1	Q0	1936991	427	0.06340954	NoteES
1	Q0	3489682	428	0.06340582	NoteES
1	Q0	4011875	429	0.06332512	NoteES
1	Q0	3822616	430	0.06326287	NoteES
1	Q0	4620228	431	0.06321366	NoteES
1	Q0	4075084	432	0.06316236	NoteES
1	Q0	3465180	433	0.06315294	NoteES
1	Q0	4311993	434	0.06312328	NoteES
1	Q0	4177842	435	0.06312328	NoteES
1	Q0	3400912	436	0.06300954	NoteES
1	Q0	3893801	437	0.06286115	NoteES
1	Q0	3321659	438	0.06276588	NoteES
1	Q0	2246816	439	0.062655956	NoteES
1	Q0	3764144	440	0.062655956	NoteES
1	Q0	2189872	441	0.062655956	NoteES
1	Q0	2118978	442	0.062655956	NoteES
1	Q0	3106393	443	0.062655956	NoteES
1	Q0	4477090	444	0.06258223	NoteES
1	Q0	3765291	445	0.0625541	NoteES
1	Q0	4718717	446	0.06253771	NoteES
1	Q0	4064946	447	0.06248886	NoteES
1	Q0	4744831	448	0.06248886	NoteES
1	Q0	4651959	449	0.06241613	NoteES
1	Q0	4105517	450	0.06236536	NoteES
1	Q0	1079832	451	0.062321834	NoteES
1	Q0	4417992	452	0.062275317	NoteES
1	Q0	2682455	453	0.062160123	NoteES
1	Q0	3341671	454	0.0621415	NoteES
1	Q0	3988382	455	0.06213395	NoteES
1	Q0	4395829	456	0.062009502	NoteES
1	Q0	4637927	457	0.06198601	NoteES
1	Q0	4483688	458	0.06188553	NoteES
1	Q0	2779269	459	0.06183011	NoteES
1	Q0	3193816	460	0.061699968	NoteES
1	Q0	3267797	461	0.06163817	NoteES
1	Q0	3505840	462	0.061622553	NoteES
1	Q0	3902505	463	0.061580412	NoteES
1	Q0	3488738	464	0.061563406	NoteES
1	Q0	3635119	465	0.06154824	NoteES
1	Q0	1762373	466	0.061525304	NoteES
1	Q0	4535547	467	0.061469734	NoteES
1	Q0	3195859	468	0.061380785	NoteES
1	Q0	4782352	469	0.06132223	NoteES
1	Q0	3350981	470	0.06123473	NoteES
1	Q0	4640374	471	0.0611803	NoteES
1	Q0	3936276	472	0.061174598	NoteES
1	Q0	3466845	473	0.061151735	NoteES
1	Q0	4372281	474	0.061145954	NoteES
1	Q0	3191119	475	0.06114103	NoteES
1	Q0	3000878	476	0.06114103	NoteES
1	Q0	4255492	477	0.061107356	NoteES
1	Q0	3206827	478	0.06089415	NoteES
1	Q0	4245632	479	0.060873926	NoteES
1	Q0	4776556	480	0.060840268	NoteES
1	Q0	3223634	481	0.060663283	NoteES
1	Q0	3006378	482	0.06062507	NoteES
1	Q0	3156911	483	0.060623646	NoteES
1	Q0	3666420	484	0.060623646	NoteES
1	Q0	2443005	485	0.060623646	NoteES
1	Q0	4689097	486	0.060491264	NoteES
1	Q0	2187077	487	0.06048339	NoteES
1	Q0	2442645	488	0.06048339	NoteES
1	Q0	4187452	489	0.060307316	NoteES
1	Q0	4458288	490	0.060185038	NoteES
1	Q0	3864907	491	0.05996924	NoteES
1	Q0	4302360	492	0.05974773	NoteES
1	Q0	3182936	493	0.059700232	NoteES
1	Q0	4310409	494	0.05957977	NoteES
1	Q0	4581198	495	0.059530802	NoteES
1	Q0	4716249	496	0.059445877	NoteES
1	Q0	4128681	497	0.05941379	NoteES
1	Q0	4251922	498	0.05932474	NoteES
1	Q0	4674524	499	0.05929331	NoteES
1	Q0	4488892	500	0.059275	NoteES
1	Q0	3022196	501	0.059224445	NoteES
1	Q0	4285731	502	0.059224445	NoteES
1	Q0	3506552	503	0.059218396	NoteES
1	Q0	2943193	504	0.059013624	NoteES
1	Q0	4216425	505	0.058996864	NoteES
1	Q0	3823838	506	0.058996864	NoteES
1	Q0	4358961	507	0.058996864	NoteES
1	Q0	4559758	508	0.05884515	NoteES
1	Q0	3963848	509	0.05872373	NoteES
1	Q0	4541874	510	0.0586106	NoteES
1	Q0	3498118	511	0.058553148	NoteES
1	Q0	3545253	512	0.058495827	NoteES
1	Q0	3502390	513	0.058445565	NoteES
1	Q0	4796121	514	0.058431376	NoteES
1	Q0	4347568	515	0.058431376	NoteES
1	Q0	4043543	516	0.058431376	NoteES
1	Q0	2856390	517	0.058431376	NoteES
1	Q0	2737231	518	0.058431376	NoteES
1	Q0	1331983	519	0.058431376	NoteES
1	Q0	4762555	520	0.058261223	NoteES
1	Q0	3844876	521	0.058261223	NoteES
1	Q0	3844874	522	0.058261223	NoteES
1	Q0	3830141	523	0.058261223	NoteES
1	Q0	2898113	524	0.058261223	NoteES
1	Q0	4697054	525	0.058246884	NoteES
1	Q0	4219587	526	0.058202438	NoteES
1	Q0	2687692	527	0.05818028	NoteES
1	Q0	4113888	528	0.05797576	NoteES
1	Q0	3806282	529	0.057937033	NoteES
1	Q0	2945966	530	0.05793002	NoteES
1	Q0	3171714	531	0.057872374	NoteES
1	Q0	3162136	532	0.057849016	NoteES
1	Q0	2941782	533	0.05784555	NoteES
1	Q0	3080740	534	0.0578355	NoteES
1	Q0	2965115	535	0.0578355	NoteES
1	Q0	4474679	536	0.05770346	NoteES
1	Q0	4614930	537	0.05770346	NoteES
1	Q0	3555740	538	0.05770346	NoteES
1	Q0	3844936	539	0.05770346	NoteES
1	Q0	3846274	540	0.05770346	NoteES
1	Q0	4150661	541	0.057637494	NoteES
1	Q0	3861890	542	0.05761064	NoteES
1	Q0	3931985	543	0.05754419	NoteES
1	Q0	4558145	544	0.057478894	NoteES
1	Q0	2138763	545	0.057478894	NoteES
1	Q0	2769347	546	0.05744474	NoteES
1	Q0	3124322	547	0.05744474	NoteES
1	Q0	2386133	548	0.05744474	NoteES
1	Q0	3300201	549	0.057318654	NoteES
1	Q0	64826	550	0.057318654	NoteES
1	Q0	4020528	551	0.057318654	NoteES
1	Q0	3221197	552	0.057318654	NoteES
1	Q0	3487374	553	0.057318654	NoteES
1	Q0	3466889	554	0.057318654	NoteES
1	Q0	4695915	555	0.057318654	NoteES
1	Q0	2687889	556	0.057294182	NoteES
1	Q0	3830005	557	0.057258956	NoteES
1	Q0	3725842	558	0.057239667	NoteES
1	Q0	4730715	559	0.057124436	NoteES
1	Q0	3301470	560	0.057004705	NoteES
1	Q0	3875894	561	0.057004705	NoteES
1	Q0	4043554	562	0.057004705	NoteES
1	Q0	2311277	563	0.05697924	NoteES
1	Q0	4609497	564	0.05697677	NoteES
1	Q0	2945205	565	0.056958336	NoteES
1	Q0	3305391	566	0.056864336	NoteES
1	Q0	2141031	567	0.05683503	NoteES
1	Q0	3953976	568	0.05680682	NoteES
1	Q0	4746525	569	0.056753688	NoteES
1	Q0	4222711	570	0.056678917	NoteES
1	Q0	4752612	571	0.056492917	NoteES
1	Q0	4755414	572	0.056404985	NoteES
1	Q0	4179618	573	0.05640414	NoteES
1	Q0	4530291	574	0.05626979	NoteES
1	Q0	4309794	575	0.056168836	NoteES
1	Q0	3812547	576	0.056140807	NoteES
1	Q0	3844605	577	0.056140807	NoteES
1	Q0	3023810	578	0.056140807	NoteES
1	Q0	3314811	579	0.056137137	NoteES
1	Q0	4592540	580	0.056121536	NoteES
1	Q0	2654444	581	0.056097064	NoteES
1	Q0	3751022	582	0.056032736	NoteES
1	Q0	4118225	583	0.055966735	NoteES
1	Q0	2196105	584	0.055958048	NoteES
1	Q0	4692046	585	0.055948555	NoteES
1	Q0	4193562	586	0.055834785	NoteES
1	Q0	3196260	587	0.05580442	NoteES
1	Q0	4435579	588	0.055778787	NoteES
1	Q0	4107438	589	0.05577541	NoteES
1	Q0	59617	590	0.05577171	NoteES
1	Q0	2693933	591	0.05575547	NoteES
1	Q0	3503351	592	0.05572935	NoteES
1	Q0	3887385	593	0.055707574	NoteES
1	Q0	2882359	594	0.055648472	NoteES
1	Q0	3523568	595	0.055601902	NoteES
1	Q0	3468115	596	0.05559377	NoteES
1	Q0	4496393	597	0.055586703	NoteES
1	Q0	3184230	598	0.055565316	NoteES
1	Q0	4222112	599	0.05551037	NoteES
1	Q0	3033528	600	0.055464793	NoteES
1	Q0	3553960	601	0.055435713	NoteES
1	Q0	4467662	602	0.055398174	NoteES
1	Q0	3523441	603	0.055368297	NoteES
1	Q0	3240818	604	0.05536685	NoteES
1	Q0	3065916	605	0.05534358	NoteES
1	Q0	4101852	606	0.05533691	NoteES
1	Q0	3708057	607	0.055334277	NoteES
1	Q0	4392433	608	0.05529218	NoteES
1	Q0	3143279	609	0.055221215	NoteES
